0,5.44912
1,3.91213
2,2.62714
3,1.60269
4,1.28848
5,0.710811
6,0.531233
7,0.531233
8,0.517703
9,0.517703
10,0.435338
11,0.435338
12,0.435338
13,0.397348
14,0.397348
15,0.397348
16,0.397348
17,0.397348
18,0.397348
19,0.397348
20,0.397348
21,0.397348
22,0.397348
23,0.368822
24,0.368822
25,0.368822
26,0.368822
27,0.368822
28,0.362816
29,0.362816
30,0.362816
31,0.348701
32,0.348701
33,0.348701
34,0.348701
35,0.348701
36,0.348701
37,0.348701
38,0.348701
39,0.348701
40,0.348701
41,0.348701
42,0.348701
43,0.348701
44,0.348701
45,0.348701
46,0.348701
47,0.348701
48,0.348701
49,0.348701
50,0.348701
51,0.348701
52,0.348701
53,0.348701
54,0.348701
55,0.348701
56,0.348701
57,0.348701
58,0.348701
59,0.348701
60,0.348701
61,0.348701
62,0.348701
63,0.348701
64,0.348701
65,0.348701
66,0.348701
67,0.344174
68,0.31408
69,0.31408
70,0.31408
71,0.31408
72,0.31408
73,0.31408
74,0.31408
75,0.31408
76,0.31408
77,0.31408
78,0.31408
79,0.31408
80,0.31408
81,0.31408
82,0.31408
83,0.31408
84,0.312954
85,0.312954
86,0.312954
87,0.312954
88,0.312954
89,0.312954
90,0.312954
91,0.312954
92,0.312954
93,0.312954
94,0.312954
95,0.312954
96,0.312954
97,0.312954
98,0.312954
99,0.312954
100,0.312954
